timestamp,idea,entry,stop_loss,take_profit,confidence,rsi,macd,macd_signal,atr,outcome
2026-01-07 13:00:00-05:00,POSSIBLE SHORT,4461.60009765625,4488.341330580664,4417.031376115559,90,46.572835052792726,-3.7759662637772635,-2.183432223915368,17.82748861627606,WIN
2026-01-07 14:00:00-05:00,POSSIBLE SHORT,4466.7998046875,4493.002357190974,4423.128883848377,90,49.03561463432446,-3.3721216247740813,-2.4211701040871105,17.4683683356492,WIN
2026-01-07 15:00:00-05:00,POSSIBLE SHORT,4462.60009765625,4488.088161197422,4420.119991754296,90,47.14533127740241,-3.3523097576799046,-2.6073980348056693,16.9920423607814,WIN
2026-01-07 16:00:00-05:00,POSSIBLE SHORT,4467.10009765625,4491.539034727964,4426.368535870061,90,49.396331267572656,-2.939610320410793,-2.6738404919266943,16.292624714475586,WIN
2026-01-07 18:00:00-05:00,POSSIBLE LONG,4472.2001953125,4448.853314711311,4511.111662981149,90,51.896774493284845,-2.1759250756649635,-2.5742574086743484,15.564587067459472,LOSS
2026-01-07 19:00:00-05:00,POSSIBLE SHORT,4459.0,4482.832828164273,4419.27861972621,90,45.61440396749282,-2.60580634672624,-2.580567196284727,15.888552109515938,WIN
2026-01-07 20:00:00-05:00,POSSIBLE SHORT,4457.10009765625,4481.2876924192815,4416.787439717865,90,44.774272363733196,-3.06447127487354,-2.67734801200249,16.125063175354086,WIN
2026-01-07 21:00:00-05:00,POSSIBLE SHORT,4449.7001953125,4473.938634311207,4409.302796981321,90,41.563312592553444,-3.9792069893064763,-2.9377198074632873,16.15895933247165,LOSS
2026-01-08 01:00:00-05:00,POSSIBLE SHORT,4441.5,4465.409552033523,4401.650746610795,90,40.240304158701385,-7.740134115597357,-5.176411232164937,15.939701355681981,LOSS
2026-01-08 03:00:00-05:00,POSSIBLE SHORT,4439.39990234375,4462.73949665534,4400.5005784911,90,39.55785767524945,-8.382771063927066,-6.299626933583868,15.559729541059975,LOSS
2026-01-08 04:00:00-05:00,POSSIBLE SHORT,4440.2998046875,4463.0222641933515,4402.429038844414,90,40.21079827701928,-8.367613825203989,-6.713224311907893,15.148306337234262,LOSS
2026-01-08 05:00:00-05:00,POSSIBLE SHORT,4441.60009765625,4464.0280853056565,4404.220118240572,90,41.199231518684805,-8.156653998780712,-7.0019102492824565,14.951991766271101,LOSS
2026-01-08 07:00:00-05:00,POSSIBLE SHORT,4434.7001953125,4457.803919357141,4396.193988571431,90,38.88920085835682,-8.809371148616265,-7.642138484847027,15.402482696427635,LOSS
2026-01-08 08:00:00-05:00,POSSIBLE SHORT,4432.0,4455.542743755738,4392.762093740436,90,37.54724271942092,-8.975588059561233,-7.9088283997898685,15.69516250382566,LOSS
2026-01-08 09:00:00-05:00,POSSIBLE SHORT,4441.39990234375,4465.511021545507,4401.214703674154,90,44.70108565690126,-8.25367932066274,-7.977798583964443,16.074079467838114,LOSS
2026-01-08 10:00:00-05:00,POSSIBLE LONG,4463.5,4437.96106174569,4506.064897090517,90,57.133630212469996,-5.831051529054093,-7.548449172982373,17.02595883620682,WIN
2026-01-08 11:00:00-05:00,POSSIBLE LONG,4472.5,4446.824578261622,4515.292369563962,90,60.980908266526114,-3.1485818743285563,-6.66847571325161,17.116947825584905,WIN
2026-01-08 12:00:00-05:00,POSSIBLE LONG,4472.7998046875,4447.994055930435,4514.142719282608,90,61.10613543460473,-0.9871345415740507,-5.532207478916098,16.537165838043126,WIN
2026-01-08 13:00:00-05:00,POSSIBLE LONG,4458.89990234375,4434.162431818217,4500.129019886305,90,52.66666433779868,-0.3912676212066799,-4.504019507374215,16.49164701702219,WIN
2026-01-08 14:00:00-05:00,POSSIBLE LONG,4460.89990234375,4437.040129210665,4500.666190898891,90,53.658418859825716,0.23958273088919668,-3.555299059721533,15.906515422056318,WIN
2026-01-08 15:00:00-05:00,POSSIBLE LONG,4485.10009765625,4460.008837894278,4526.918863926202,90,63.59742110824209,2.661608328190596,-2.3119175821391074,16.727506507980866,WIN
2026-01-08 16:00:00-05:00,POSSIBLE LONG,4487.89990234375,4463.818753491116,4528.035150431473,90,64.54484615988872,4.752221254672804,-0.8990898147767251,16.054099235089375,LOSS
2026-01-08 18:00:00-05:00,POSSIBLE LONG,4485.2998046875,4461.706595038626,4524.621820768957,90,62.907421952371905,6.128594289968532,0.5064470061723265,15.72880643258299,WIN
2026-01-08 19:00:00-05:00,POSSIBLE LONG,4472.39990234375,4448.6169219555095,4512.038202990818,90,55.39847718853685,6.108055662964034,1.6267687375306683,15.855320258827062,WIN
2026-01-08 20:00:00-05:00,POSSIBLE LONG,4477.39990234375,4453.494277697527,4517.242610087455,90,57.515269061623975,6.421217072997933,2.5856584046241213,15.937083097482272,WIN
2026-01-08 21:00:00-05:00,POSSIBLE LONG,4478.89990234375,4455.555372817346,4517.807451554423,90,58.15686066444935,6.713053310797477,3.4111373858587926,15.563019684269253,WIN
2026-01-08 22:00:00-05:00,POSSIBLE LONG,4472.7998046875,4450.040588235527,4510.731832107455,90,54.5490541715159,6.378580426970075,4.004625994081049,15.172810967982164,WIN
2026-01-08 23:00:00-05:00,POSSIBLE LONG,4474.5,4452.68073804348,4510.865436594199,90,55.37989828435825,6.179466763122036,4.439594147889247,14.546174637679867,WIN
2026-01-09 00:00:00-05:00,POSSIBLE LONG,4476.5,4454.717859572741,4512.803567378765,90,56.38980330595375,6.112588915229026,4.774193101357203,14.521426951506305,WIN
2026-01-09 02:00:00-05:00,POSSIBLE LONG,4479.2998046875,4458.56060246044,4513.8651417326,90,57.024815364735055,6.450320171699786,5.386995799454211,13.826134818039874,WIN
2026-01-09 03:00:00-05:00,POSSIBLE LONG,4476.89990234375,4456.249214561481,4511.3177153142,90,55.35972876516205,6.139352767450873,5.537467193053544,13.767125188179884,WIN
2026-01-09 04:00:00-05:00,POSSIBLE LONG,4479.39990234375,4459.206406545928,4513.055728673453,90,56.77562927913955,6.025183402100083,5.635010434862853,13.462330531881321,WIN
2026-01-09 07:00:00-05:00,POSSIBLE SHORT,4474.5,4494.2542683376805,4441.576219437198,90,52.053465095962096,5.461736940309493,5.737333355027712,13.16951222512054,LOSS
2026-01-09 12:00:00-05:00,POSSIBLE LONG,4493.89990234375,4468.644137646062,4535.992843506565,90,55.35035186857113,10.790286810235557,8.498947750411592,16.837176465125776,WIN
2026-01-09 13:00:00-05:00,POSSIBLE LONG,4505.89990234375,4480.123099912415,4548.86123972931,90,59.74607546327959,10.982891671961625,8.9957365347216,17.184534954223935,WIN
2026-01-09 14:00:00-05:00,POSSIBLE LONG,4508.2998046875,4483.399916715545,4549.799617974091,90,60.58188099045368,11.200076959459693,9.436604619669218,16.59992531463651,WIN
2026-01-09 16:00:00-05:00,POSSIBLE LONG,4500.89990234375,4476.157662463755,4542.136968810409,90,55.37859628075569,11.037912908136605,10.145384859979508,16.494826586663624,WIN
2026-01-11 20:00:00-05:00,POSSIBLE LONG,4582.10009765625,4548.039514626108,4638.86773603982,90,69.90367176341515,23.741838991904842,15.035290695954497,22.70705535342793,WIN
2026-01-11 22:00:00-05:00,POSSIBLE LONG,4582.60009765625,4549.641481949217,4637.531123834638,90,68.47443367209875,28.01442178675734,19.483338518820435,21.97241047135495,WIN
2026-01-11 23:00:00-05:00,POSSIBLE LONG,4579.39990234375,4547.80973826088,4632.050175815199,90,67.25351077674358,28.538900450535948,21.29445090516354,21.060109388579598,WIN
2026-01-12 00:00:00-05:00,POSSIBLE LONG,4591.2998046875,4559.962488541353,4643.528664931077,90,69.43585679586772,29.573867106837497,22.95033414549833,20.891544097431055,OPEN
2026-01-12 01:00:00-05:00,POSSIBLE LONG,4589.2998046875,4559.075868266078,4639.673032056537,90,68.60828306295673,29.888170132637242,24.337901342926116,20.149290947614553,WIN
2026-01-12 19:00:00-05:00,POSSIBLE SHORT,4595.7998046875,4624.334023087328,4548.24277402112,90,52.92851352030444,17.641319311885127,23.715651564367693,19.022812266552048,LOSS
2026-01-12 20:00:00-05:00,POSSIBLE SHORT,4586.39990234375,4615.060268927073,4538.632624704879,90,49.18574554094374,14.636084559761002,21.899738163446354,19.10691105554833,LOSS
2026-01-13 00:00:00-05:00,POSSIBLE SHORT,4600.7001953125,4626.758864028364,4557.269080786061,90,53.772253693010555,10.477123341636798,15.886389131718875,17.37244581057576,LOSS
2026-01-13 01:00:00-05:00,POSSIBLE SHORT,4590.5,4616.625906664731,4546.956822225449,90,49.29565273913611,8.637286572306948,14.43656861983649,17.417271109820348,LOSS
2026-01-13 02:00:00-05:00,POSSIBLE SHORT,4589.10009765625,4614.399122455419,4546.935056324301,90,48.6964669106654,6.985715280341537,12.9463979519375,16.866016532779607,LOSS
2026-01-13 03:00:00-05:00,POSSIBLE SHORT,4601.60009765625,4626.977774004363,4559.303970409395,90,54.065420085306165,6.609290874609542,11.67897653647191,16.918450898741778,LOSS
2026-01-13 04:00:00-05:00,POSSIBLE SHORT,4595.2001953125,4619.793762384631,4554.210916858948,90,51.1159320198421,5.728518393982995,10.488884907974127,16.395711381420934,LOSS
2026-01-13 05:00:00-05:00,POSSIBLE SHORT,4595.0,4618.683301818095,4555.527830303175,90,51.02216476902581,4.957202227321432,9.382548371843589,15.788867878730153,LOSS
2026-01-13 06:00:00-05:00,POSSIBLE SHORT,4596.89990234375,4619.962968317695,4558.46145905384,90,51.92350703431934,4.447961517589647,8.3956310009928,15.375377315963714,LOSS
2026-01-13 07:00:00-05:00,POSSIBLE SHORT,4602.0,4625.312101300583,4563.146497832361,90,54.35203690964479,4.4051401304905085,7.597532826892342,15.541400867055591,LOSS
2026-01-13 11:00:00-05:00,POSSIBLE LONG,4622.2001953125,4593.697698509362,4669.704356651062,90,58.78423196373547,9.425471537390877,8.107636072161549,19.00166453542485,LOSS
2026-01-13 12:00:00-05:00,POSSIBLE SHORT,4599.0,4628.670165139743,4549.549724767094,90,48.77117762574494,7.644207341145375,8.014950325958315,19.780110093162364,LOSS
2026-01-13 13:00:00-05:00,POSSIBLE SHORT,4602.2998046875,4632.068550386458,4552.68522852257,90,50.07379117428396,6.424748788204852,7.696910018407623,19.845830465972195,LOSS
2026-01-13 14:00:00-05:00,POSSIBLE SHORT,4605.2998046875,4634.485058087649,4556.657715687252,90,51.286531924494525,5.635432271933496,7.284614469112798,19.45683560009918,LOSS
2026-01-13 15:00:00-05:00,POSSIBLE SHORT,4594.10009765625,4624.297108207505,4543.771746737493,90,46.72358295552624,4.059376522823186,6.6395668798548755,20.131340367502812,LOSS
2026-01-13 16:00:00-05:00,POSSIBLE SHORT,4594.39990234375,4623.20065600295,4546.398646245083,90,46.85987837586402,2.802230352321203,5.872099574348141,19.2005024394669,LOSS
2026-01-13 18:00:00-05:00,POSSIBLE SHORT,4603.89990234375,4631.95062309649,4557.148701089184,90,51.126549104661194,2.5431872802491853,5.20631711552835,18.700480501826405,LOSS
2026-01-14 00:00:00-05:00,POSSIBLE LONG,4626.2998046875,4600.696422887619,4668.972107687303,90,57.283382365833646,8.379316027328969,6.55429038245234,17.0689211999212,LOSS
2026-01-14 09:00:00-05:00,POSSIBLE SHORT,4624.5,4649.621300161228,4582.631166397954,90,49.75860391894199,8.938739010992322,9.712377036838785,16.747533440818195,LOSS
2026-01-14 10:00:00-05:00,POSSIBLE SHORT,4624.7998046875,4651.094604334979,4580.975138608368,90,49.90870418680749,7.496391826958643,9.269179994862757,17.52986643165261,OPEN
2026-01-14 11:00:00-05:00,POSSIBLE SHORT,4624.10009765625,4650.27388203873,4580.477123685449,90,49.53673271801929,6.225101685100526,8.660364332910312,17.449189588320284,LOSS
2026-01-14 12:00:00-05:00,POSSIBLE SHORT,4621.2998046875,4647.575451150919,4577.507060581801,90,47.99502697299805,4.93475012134968,7.915241490598186,17.51709764227955,LOSS
2026-01-14 16:00:00-05:00,POSSIBLE SHORT,4633.89990234375,4659.878693271855,4590.601917463576,90,52.83126657586184,5.692652362496119,6.757890516144867,17.31919395206967,WIN
2026-01-14 18:00:00-05:00,POSSIBLE SHORT,4619.60009765625,4646.937546375204,4574.037683124659,90,45.76606301900536,4.054359966263291,6.217184406168553,18.224965812636125,OPEN
2026-01-14 19:00:00-05:00,POSSIBLE SHORT,4619.2998046875,4645.5845680347875,4575.491865775353,90,45.62806734522604,2.700639020525159,5.513875329039874,17.523175564858544,OPEN
2026-01-14 20:00:00-05:00,POSSIBLE SHORT,4604.2998046875,4632.403513509981,4557.460289983364,90,39.26005874717795,0.4126737323194902,4.493635009695797,18.73580588165436,OPEN
2026-01-14 21:00:00-05:00,POSSIBLE SHORT,4606.89990234375,4635.085489107483,4559.9239244041955,90,40.802324812283224,-1.1771793013294882,3.3594721474907403,18.790391175821906,OPEN
2026-01-14 22:00:00-05:00,POSSIBLE SHORT,4596.10009765625,4624.8010101143145,4548.2652435594755,90,36.64072841339614,-3.270898384800603,2.0333980410324717,19.133941638709626,LOSS
2026-01-14 23:00:00-05:00,POSSIBLE SHORT,4596.60009765625,4624.397342120658,4550.271356882236,90,36.96129710521468,-4.834115348946398,0.6598953630366978,18.531496309605366,LOSS
2026-01-15 00:00:00-05:00,POSSIBLE SHORT,4599.10009765625,4626.840396087486,4552.8662669375235,90,38.63315519649783,-5.80433815163633,-0.6329513398979077,18.493532287490698,LOSS
2026-01-15 01:00:00-05:00,POSSIBLE SHORT,4614.5,4642.2945628290045,4568.175728618326,90,47.814470082732676,-5.269855680149703,-1.5603322079482669,18.529708552669938,OPEN
2026-01-15 02:00:00-05:00,POSSIBLE SHORT,4606.10009765625,4633.462905997469,4560.495417087552,90,43.95179107659993,-5.461123951504305,-2.3404905566594745,18.241872227479227,OPEN
2026-01-15 03:00:00-05:00,POSSIBLE SHORT,4608.2001953125,4634.604924988721,4564.192312518799,90,45.144943359806,-5.381213821709025,-2.948635209669385,17.603153117480712,OPEN
2026-01-15 04:00:00-05:00,POSSIBLE SHORT,4616.89990234375,4642.768590363411,4573.7854223109825,90,49.90266052762903,-4.56328807283262,-3.271565782302032,17.24579201310709,OPEN
2026-01-15 05:00:00-05:00,POSSIBLE SHORT,4624.2001953125,4649.453262759328,4582.111749567787,90,53.54386737577126,-3.288100219962871,-3.2748726698342,16.835378297885153,OPEN
2026-01-15 06:00:00-05:00,POSSIBLE LONG,4623.39990234375,4599.1577787491515,4663.803441668081,90,53.08833090238308,-2.3153912248226334,-3.082976380831887,16.161415729732642,LOSS
2026-01-15 07:00:00-05:00,POSSIBLE LONG,4617.89990234375,4594.403676109703,4657.060279400495,90,49.94354450895314,-1.9656574967239067,-2.859512604010291,15.664150822698167,LOSS
2026-01-15 09:00:00-05:00,POSSIBLE SHORT,4614.89990234375,4642.24309643634,4569.327912189433,90,49.525805615374985,-3.2771291958179063,-3.0882721541111646,18.22879606172699,WIN
2026-01-15 10:00:00-05:00,POSSIBLE LONG,4620.2001953125,4593.299414079202,4665.03483070133,90,51.68413082437188,-2.4329783967777985,-2.9572134026444914,17.933854155532206,LOSS
2026-01-15 11:00:00-05:00,POSSIBLE LONG,4610.2001953125,4582.606623201893,4656.189482163512,90,47.552638813876214,-2.5416012363129994,-2.874090969378193,18.395714740404905,LOSS
2026-01-15 12:00:00-05:00,POSSIBLE LONG,4621.5,4594.634582035686,4666.27569660719,90,52.20221230305368,-1.6963315630282523,-2.638539088108205,17.910278642875983,LOSS
2026-01-15 13:00:00-05:00,POSSIBLE LONG,4622.10009765625,4596.253648581128,4665.1775127814535,90,52.44333414374668,-0.9668807915732032,-2.3042074288012047,17.23096605008127,LOSS
2026-01-15 14:00:00-05:00,POSSIBLE LONG,4620.0,4594.9604192181905,4661.73263463635,90,51.46487671650306,-0.5518843501449737,-1.9537428130699586,16.69305385453975,LOSS
2026-01-15 15:00:00-05:00,POSSIBLE LONG,4609.7998046875,4584.780908247249,4651.497965421253,90,46.88898103264702,-1.0341462018741368,-1.7698234908307944,16.6792642935012,LOSS
2026-01-15 16:00:00-05:00,POSSIBLE LONG,4620.5,4595.971728556597,4661.380452405672,90,51.73682839538537,-0.5466247080503308,-1.5251837342747017,16.35218096226897,LOSS
2026-01-15 18:00:00-05:00,POSSIBLE LONG,4614.60009765625,4590.2274274934025,4655.2212145943295,90,49.076846074365584,-0.6290815627262418,-1.3459632999650097,16.2484467752319,LOSS
2026-01-15 19:00:00-05:00,POSSIBLE SHORT,4604.39990234375,4628.39240270702,4564.412401738301,90,44.78936513016678,-1.5002062850480797,-1.3768118969816239,15.995000242179623,WIN
2026-01-15 20:00:00-05:00,POSSIBLE SHORT,4604.7998046875,4628.632126453393,4565.079268411012,90,44.99226392817357,-2.133713999786778,-1.5281923175426548,15.888214510595365,WIN
2026-01-15 22:00:00-05:00,POSSIBLE SHORT,4599.39990234375,4622.04542523078,4561.657364198701,90,42.884778917379265,-3.770793073314053,-2.2308048409575583,15.097015258019727,LOSS
2026-01-15 23:00:00-05:00,POSSIBLE SHORT,4604.60009765625,4626.303062267867,4568.4284899702225,90,45.891804477643056,-3.8257939336299387,-2.5498026594920344,14.468643074411176,WIN
